id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,license_tf,response_time_num,host_verifications_num,amenities_num,book_30,pop_past,pop_future,popularity,relative_meanprice,relative_price,type_num,host_duration
37637210,39834464,100,90.0,f,t,t,2,1,1.0,1.0,81.0,30.0,1125.0,30,4.0,5.0,3.0,5.0,5.0,5.0,4.0,t,62,0.13,f,5,2,32,0,-0.96,-2.21,-3.17,168.0,-87.0,2,2687
37637220,39834464,100,90.0,f,t,t,2,1,1.0,1.0,63.0,30.0,1125.0,30,4.0,4.67,4.0,4.67,4.67,4.67,4.0,t,62,0.12,f,5,2,35,0,-0.97,-2.21,-3.1799999999999997,173.8125,-110.8125,2,2687
37640654,244212300,100,99.0,t,t,t,4,1,1.0,1.0,128.0,3.0,1125.0,0,4.99,4.98,4.98,4.99,5.0,4.94,4.91,f,2,2.36,f,5,2,41,30,0.09,1.03,1.12,138.53333333333333,-10.533333333333331,3,1385
37656744,284553396,100,100.0,f,t,t,2,1,1.0,1.0,132.0,3.0,1125.0,15,5.0,5.0,4.67,5.0,5.0,4.67,5.0,f,1,0.1,f,4,1,44,15,-0.98,-0.59,-1.5699999999999998,167.04545454545453,-35.04545454545453,3,1213
37657464,80110815,33,0.0,f,t,f,2,1,,1.0,60.0,60.0,1125.0,21,5.0,5.0,5.0,5.0,5.0,4.92,5.0,f,1,0.33,f,2,2,23,9,-0.87,-1.24,-2.11,149.42857142857142,-89.42857142857142,3,2353
37715703,21376171,100,99.0,t,t,t,2,1,1.0,1.0,301.0,2.0,1125.0,5,4.99,4.99,4.97,5.0,4.99,4.86,4.92,f,2,5.52,f,5,2,52,25,1.59,0.49,2.08,214.0625,86.9375,3,3003
37745352,55046933,100,83.0,f,t,t,2,1,1.0,1.0,163.0,4.0,1125.0,9,4.87,4.89,4.89,4.91,4.91,4.91,4.71,f,1,1.21,f,5,2,30,21,-0.45,0.05,-0.4,186.84,-23.840000000000003,3,2514
37803226,258206632,100,100.0,f,t,f,4,1,1.0,2.0,115.0,30.0,1125.0,21,,,,,,,,t,2,0.0,f,5,2,40,9,-1.02,-1.24,-2.26,196.73333333333332,-81.73333333333332,3,1319
37830153,282524520,100,100.0,t,t,t,4,1,1.0,2.0,135.0,2.0,1125.0,12,4.93,4.98,4.98,4.95,5.0,4.92,4.87,t,1,2.58,f,5,2,51,18,0.2,-0.27,-0.07,198.0,-63.0,3,1219
37863703,286787483,100,100.0,t,t,t,4,1,1.0,2.0,157.0,1.0,1125.0,0,4.99,5.0,5.0,4.99,5.0,5.0,4.92,t,1,2.37,f,5,3,62,30,0.1,1.03,1.1300000000000001,222.9,-65.9,3,1205
37935442,13700761,100,100.0,f,t,t,3,1,,1.0,96.0,1.0,1125.0,0,4.97,4.98,4.98,4.97,5.0,4.96,4.93,t,2,5.46,f,5,3,52,30,1.56,1.03,2.59,228.0,-132.0,3,3172
37936390,267655311,100,100.0,t,t,f,4,1,,2.0,87.0,3.0,1125.0,3,4.93,4.96,4.89,4.99,5.0,4.86,4.93,f,2,4.5,f,5,2,40,27,1.11,0.7,1.81,139.83333333333334,-52.83333333333334,3,1274
37946126,144495300,100,98.0,t,t,t,4,1,2.0,2.0,102.0,30.0,1125.0,0,4.43,4.5,4.21,4.93,4.86,4.93,4.79,t,1,0.42,t,4,2,42,30,-0.82,1.03,0.21000000000000008,146.25,-44.25,3,1948
37946796,183583319,95,99.0,t,t,t,4,1,1.0,2.0,200.0,2.0,1125.0,6,4.75,4.83,4.74,4.84,4.82,4.98,4.76,t,4,6.88,f,5,2,42,24,2.24,0.38,2.62,233.61764705882354,-33.617647058823536,3,1700
37993850,287464918,0,89.0,t,t,t,4,1,1.0,3.0,158.0,1.0,3.0,0,4.84,4.84,4.64,4.92,4.88,4.92,4.72,f,1,0.71,f,1,2,18,30,-0.69,1.03,0.3400000000000001,200.29891304347825,-42.29891304347825,3,1203
37997087,112460997,100,100.0,t,t,t,6,2,3.0,3.0,323.0,2.0,1125.0,18,4.98,5.0,4.95,5.0,4.98,4.97,4.89,t,1,2.76,f,5,2,50,12,0.28,-0.92,-0.64,175.625,147.375,3,2145
38020471,7942852,0,0.0,f,t,t,2,1.5,1.0,2.0,1000.0,30.0,1125.0,13,,,,,,,,t,1,0.0,t,1,2,21,17,-1.02,-0.38,-1.4,616.0,384.0,3,3409
38077704,5101107,100,100.0,t,t,t,2,1,1.0,1.0,109.0,30.0,1125.0,13,5.0,5.0,5.0,5.0,5.0,5.0,4.8,f,2,0.15,t,5,3,64,17,-0.95,-0.38,-1.33,176.1764705882353,-67.1764705882353,3,3580
38130168,4313679,100,100.0,f,t,t,4,1,1.0,2.0,125.0,30.0,1125.0,0,4.96,5.0,5.0,5.0,4.93,4.96,4.85,f,1,0.77,f,5,3,36,30,-0.66,1.03,0.37,200.44262295081967,-75.44262295081967,3,3654
38154526,19409558,100,100.0,t,t,t,2,1,1.0,1.0,122.0,1.3,1125.0,0,4.92,4.97,4.93,4.97,4.99,4.92,4.92,t,1,6.55,f,5,3,44,30,2.08,1.03,3.1100000000000003,179.07843137254903,-57.07843137254903,3,3046
38185156,39834464,100,90.0,f,t,t,2,1,1.0,1.0,66.0,30.0,1125.0,30,4.0,4.2,4.0,4.6,4.2,4.4,4.2,t,62,0.14,f,5,2,29,0,-0.96,-2.21,-3.17,165.15151515151516,-99.15151515151516,2,2687
38212434,244234168,100,98.0,t,t,t,2,1,1.0,1.0,116.0,1.0,1125.0,0,5.0,5.0,4.99,4.97,4.97,4.94,4.99,f,1,6.58,f,5,2,50,30,2.09,1.03,3.12,116.0,0.0,3,1385
38218485,290356547,100,94.0,f,t,t,4,1,2.0,5.0,131.0,1.3,812.6,15,4.84,4.94,4.94,4.87,4.94,4.97,4.87,f,1,0.85,f,5,2,61,15,-0.62,-0.59,-1.21,186.875,-55.875,3,1193
38267428,135554033,100,92.0,t,t,f,7,1.5,3.0,3.0,185.0,2.0,34.0,20,4.93,4.97,5.0,4.93,5.0,4.77,4.83,f,1,0.84,f,4,2,59,10,-0.63,-1.13,-1.7599999999999998,165.36363636363637,19.636363636363626,3,1997
38269480,242543461,100,99.0,t,t,t,8,2,3.0,6.0,198.0,2.1,182.0,18,4.73,4.69,4.8,4.9,4.82,4.67,4.67,t,2,1.47,f,5,3,34,12,-0.33,-0.92,-1.25,186.62857142857143,11.371428571428567,3,1393
38281449,85724766,0,98.0,t,t,f,4,1,1.0,3.0,199.0,30.0,1125.0,0,4.96,4.99,4.93,4.94,5.0,4.96,4.85,f,1,2.66,f,1,3,32,30,0.24,1.03,1.27,198.69346733668343,0.3065326633165739,3,2325
38328402,6397518,0,0.0,f,t,t,2,1,1.0,1.0,136.0,3.0,1125.0,17,4.96,4.99,4.94,4.93,4.96,4.84,4.88,f,1,1.89,f,1,2,38,13,-0.13,-0.81,-0.9400000000000001,751.3333333333334,-615.3333333333334,3,3492
38334917,28420265,100,100.0,t,t,t,11,2.5,4.0,5.0,313.0,2.1,1125.0,6,4.87,4.92,4.73,4.96,4.98,4.85,4.71,t,25,1.46,f,5,2,39,24,-0.33,0.38,0.04999999999999999,184.5483870967742,128.4516129032258,3,2839
38356001,16425882,100,100.0,t,t,t,4,1.5,2.0,2.0,175.0,5.0,28.0,0,5.0,5.0,4.75,5.0,5.0,4.75,4.75,f,2,0.39,f,5,2,21,30,-0.84,1.03,0.19000000000000006,166.1764705882353,8.823529411764696,3,3105
38411759,25150356,100,100.0,f,t,t,2,1.5,1.0,2.0,115.0,14.0,180.0,0,5.0,5.0,4.5,5.0,5.0,5.0,4.75,f,1,0.11,f,4,2,24,30,-0.97,1.03,0.06000000000000005,276.02777777777777,-161.02777777777777,3,2903
38453480,50785402,0,0.0,f,t,t,2,1,1.0,1.0,105.0,2.7,1125.0,24,4.67,4.86,4.84,4.89,4.89,4.77,4.61,f,1,2.63,f,1,2,19,6,0.22,-1.57,-1.35,125.53333333333333,-20.53333333333333,3,2554
38455132,17517740,100,100.0,t,t,t,6,2.5,3.0,3.0,254.0,4.9,1125.0,7,4.81,4.83,4.88,4.78,4.88,4.89,4.79,f,1,2.78,f,5,3,55,23,0.29,0.27,0.56,236.62222222222223,17.377777777777766,3,3079
38458925,8522669,88,100.0,f,t,t,2,1.5,1.0,1.0,85.0,30.0,90.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,0.11,t,5,2,32,30,-0.97,1.03,0.06000000000000005,211.76271186440678,-126.76271186440678,2,3385
38464334,293265806,100,75.0,f,t,t,8,1,2.0,3.0,90.0,30.0,180.0,3,4.85,4.92,4.85,4.85,4.85,4.69,4.69,f,2,0.36,f,5,3,29,27,-0.85,0.7,-0.15000000000000002,102.33333333333333,-12.333333333333329,3,1184
38487282,150996291,100,50.0,f,t,f,2,1,1.0,1.0,125.0,30.0,30.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0.14,t,3,2,33,30,-0.96,1.03,0.07000000000000006,195.4418604651163,-70.44186046511629,3,1905
38577667,42619492,100,80.0,t,t,t,1,1,1.0,1.0,50.0,30.0,1125.0,16,4.71,4.64,4.5,4.71,4.71,4.57,4.57,f,4,0.41,f,5,3,32,14,-0.83,-0.7,-1.5299999999999998,136.88888888888889,-86.88888888888889,2,2658
38577704,235339261,100,100.0,t,t,t,5,1,2.0,4.0,92.0,7.0,1125.0,11,4.83,4.82,4.91,4.95,4.92,4.98,4.79,t,1,6.18,f,5,2,61,19,1.91,-0.16,1.75,187.07692307692307,-95.07692307692307,3,1427
38626919,293265806,100,75.0,f,t,t,6,1,2.0,2.0,87.0,30.0,120.0,1,4.38,4.38,4.5,4.88,5.0,4.88,4.63,f,2,0.23,f,5,3,24,29,-0.91,0.92,0.010000000000000009,105.0,-18.0,3,1184
38645782,295202276,100,100.0,t,t,t,4,1,1.0,1.0,237.0,2.0,1125.0,13,4.93,4.97,4.94,4.99,4.99,4.97,4.9,t,1,3.45,f,5,2,44,17,0.61,-0.38,0.22999999999999998,190.55725190839695,46.44274809160305,3,1177
38646737,295252224,100,95.0,f,t,f,10,2.5,4.0,6.0,399.0,1.3,1125.0,14,4.75,4.83,4.55,4.95,4.9,4.83,4.6,f,1,1.13,f,5,2,41,16,-0.49,-0.49,-0.98,204.3684210526316,194.6315789473684,3,1177
38734769,83441897,100,90.0,t,t,t,6,1,3.0,3.0,190.0,1.0,7.0,4,4.89,4.92,4.91,4.97,4.95,4.86,4.88,f,2,1.84,f,5,2,53,26,-0.15,0.59,0.43999999999999995,191.8,-1.8000000000000114,3,2336
38779774,56014166,0,0.0,f,t,t,6,1,2.0,3.0,151.0,3.0,1125.0,15,4.84,4.9,4.79,4.91,4.94,4.9,4.77,f,1,2.17,f,1,3,47,15,0.0,-0.59,-0.59,124.55555555555556,26.444444444444443,3,2506
38796485,1658320,100,100.0,f,t,f,2,1,1.0,1.0,140.0,30.0,1125.0,5,4.91,4.94,4.97,4.97,5.0,4.97,4.76,t,1,0.91,f,4,2,44,25,-0.59,0.49,-0.09999999999999998,221.44444444444446,-81.44444444444446,3,3966
38801315,11855897,100,100.0,t,t,t,5,1,1.0,3.0,105.0,1.3,1125.0,3,4.99,4.99,4.97,5.0,4.99,4.96,4.92,f,1,2.56,f,5,2,52,27,0.19,0.7,0.8899999999999999,144.52173913043478,-39.52173913043478,3,3228
38846160,12038774,100,98.0,t,t,t,4,1.5,2.0,2.0,307.0,1.0,1125.0,13,4.82,4.89,4.67,4.86,4.95,4.97,4.82,f,2,6.59,f,5,3,35,17,2.1,-0.38,1.7200000000000002,198.08163265306123,108.91836734693877,3,3223
38851917,209532998,100,98.0,f,t,t,4,1,1.0,1.0,118.0,30.0,1125.0,19,4.53,4.69,4.3,4.84,4.73,4.75,4.58,t,2,2.97,f,5,2,33,11,0.38,-1.03,-0.65,183.33333333333334,-65.33333333333334,3,1574
38853614,121138895,100,100.0,t,t,t,2,1,1.0,2.0,118.0,3.0,30.0,2,4.99,5.0,4.92,5.0,5.0,4.89,4.92,f,1,2.08,f,5,2,53,28,-0.04,0.81,0.77,133.83333333333334,-15.833333333333343,3,2090
38962977,10396357,0,0.0,t,t,t,2,1,1.0,1.0,121.0,30.0,1125.0,0,4.86,5.0,5.0,5.0,5.0,4.86,4.71,t,1,0.21,f,1,2,26,30,-0.92,1.03,0.10999999999999999,192.47826086956522,-71.47826086956522,3,3290
38979488,298634303,100,94.0,t,t,f,6,2,3.0,3.0,166.0,5.0,1125.0,12,5.0,5.0,5.0,5.0,5.0,4.97,4.97,f,1,1.03,f,4,2,59,18,-0.54,-0.27,-0.81,175.26666666666668,-9.26666666666668,3,1164
38981597,168997773,0,100.0,f,t,t,3,1,1.0,1.0,70.0,30.0,1125.0,0,4.67,4.62,4.71,4.95,4.76,4.95,4.57,t,2,0.67,f,1,2,31,30,-0.71,1.03,0.32000000000000006,154.1,-84.1,3,1779
39003023,38284695,0,0.0,f,t,t,6,1,2.0,3.0,213.0,3.0,1125.0,4,4.94,4.94,4.97,4.88,4.97,4.92,4.86,t,1,5.0,f,1,2,35,26,1.35,0.59,1.94,197.63963963963963,15.360360360360374,3,2703
39021494,299023912,100,100.0,t,t,f,2,1,,1.0,140.0,30.0,1125.0,0,5.0,5.0,4.96,5.0,5.0,4.96,5.0,f,1,0.73,t,3,2,39,30,-0.68,1.03,0.35,127.71428571428571,12.285714285714292,3,1162
39028568,297760762,0,0.0,f,t,t,2,1,1.0,1.0,102.0,1.2,1125.0,8,4.81,4.83,4.9,4.96,4.91,4.69,4.74,f,1,2.51,f,1,2,25,22,0.17,0.16,0.33,140.4,-38.400000000000006,3,1168
39086420,267667177,0,0.0,f,t,t,3,1,,2.0,106.0,2.9,1125.0,12,4.76,4.8,4.53,4.97,4.89,4.58,4.64,f,1,2.14,f,1,2,30,18,-0.01,-0.27,-0.28,193.55,-87.55000000000001,3,1274
39135549,9753561,0,100.0,f,t,f,10,3,4.0,5.0,220.0,30.0,1125.0,0,4.92,4.92,5.0,5.0,5.0,4.85,4.92,f,1,0.38,f,1,2,37,30,-0.84,1.03,0.19000000000000006,143.05882352941177,76.94117647058823,3,3321
39136353,293785809,100,100.0,f,t,f,4,1,1.0,2.0,200.0,3.0,1125.0,9,4.92,4.97,4.89,4.95,4.95,4.97,4.89,t,1,1.08,f,5,2,36,21,-0.51,0.05,-0.46,207.42758620689656,-7.427586206896564,3,1182
39139002,39834464,100,90.0,f,t,t,2,1,1.0,1.0,92.0,30.0,1125.0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,t,62,0.03,f,5,2,32,30,-1.01,1.03,0.020000000000000018,176.55,-84.55000000000001,2,2687
39139039,39834464,100,90.0,f,t,t,2,1,1.0,1.0,81.0,30.0,1125.0,30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,62,0.07,f,5,2,32,0,-0.99,-2.21,-3.2,177.52173913043478,-96.52173913043478,2,2687
39139048,39834464,100,90.0,f,t,t,2,1,1.0,1.0,68.0,30.0,1125.0,30,4.38,4.75,4.5,5.0,4.88,4.88,4.5,t,62,0.23,f,5,2,31,0,-0.91,-2.21,-3.12,170.21052631578948,-102.21052631578948,2,2687
39174333,300549477,100,98.0,t,t,t,2,1,1.0,1.0,85.0,2.0,1125.0,3,4.84,4.97,4.88,4.98,4.93,4.81,4.94,f,1,4.73,f,5,1,28,27,1.22,0.7,1.92,126.4,-41.400000000000006,3,1156
39199725,300797655,100,100.0,f,t,f,4,1,1.0,1.0,80.0,30.0,1125.0,6,4.92,4.92,4.83,4.92,4.83,4.92,4.75,t,1,0.34,f,5,2,28,24,-0.86,0.38,-0.48,189.7058823529412,-109.70588235294119,3,1155
39230471,2536735,100,96.0,t,t,t,4,2,2.0,2.0,114.0,7.0,1125.0,2,4.94,4.92,4.81,4.94,4.92,4.69,4.89,f,2,1.01,f,5,2,52,28,-0.55,0.81,0.26,140.43478260869566,-26.434782608695656,3,3837
39246120,116740214,98,97.0,t,t,t,4,1,2.0,2.0,173.0,30.0,1125.0,0,4.91,4.91,4.93,4.99,4.99,4.96,4.84,f,8,3.92,f,5,3,42,30,0.83,1.03,1.8599999999999999,180.6206896551724,-7.620689655172413,3,2118
39300764,71550190,100,97.0,t,t,t,2,1,1.0,1.0,90.0,2.0,1125.0,8,4.9,4.95,4.96,4.95,4.99,4.94,4.9,f,1,2.3,f,5,3,48,22,0.07,0.16,0.23,115.85714285714286,-25.85714285714286,3,2399
39317146,35349062,100,96.0,f,t,t,6,2,3.0,3.0,161.0,7.0,1125.0,12,4.76,4.79,4.69,5.0,4.97,4.76,4.69,f,1,0.86,f,5,2,33,18,-0.62,-0.27,-0.89,167.41379310344828,-6.413793103448285,3,2736
39320169,38118149,97,97.0,f,t,t,2,1,1.0,1.0,52.0,1.1,13.0,13,4.8,4.81,4.81,4.96,4.88,4.8,4.81,f,3,3.09,f,5,2,27,17,0.44,-0.38,0.06,154.375,-102.375,2,2705
39324177,55993439,95,54.0,t,t,t,2,1,1.0,2.0,108.0,30.0,1125.0,0,4.42,4.58,4.42,4.83,4.67,4.83,4.25,f,6,0.35,f,4,1,26,30,-0.86,1.03,0.17000000000000004,188.44262295081967,-80.44262295081967,3,2506
39335596,2500100,100,75.0,f,t,t,6,2,3.0,4.0,157.0,3.0,90.0,13,0.0,,,,,,,f,1,0.03,f,3,2,20,17,-1.01,-0.38,-1.3900000000000001,104.16666666666667,52.83333333333333,3,3841
39362742,41304049,100,100.0,t,t,t,8,3.5,3.0,3.0,195.0,2.2,1125.0,20,4.8,4.75,4.81,4.88,4.84,4.9,4.72,t,1,2.05,f,5,2,56,10,-0.05,-1.13,-1.18,144.5,50.5,3,2672
39366283,3557909,100,98.0,f,t,t,6,1,2.0,5.0,208.0,2.0,1125.0,15,4.37,4.55,4.36,4.86,4.54,4.79,4.49,t,2,3.08,f,5,2,48,15,0.44,-0.59,-0.14999999999999997,189.85714285714286,18.14285714285714,3,3735
39398514,302194048,100,97.0,t,t,t,4,1,2.0,3.0,151.0,6.4,1125.0,15,4.82,4.88,4.9,4.88,4.95,4.84,4.8,f,2,2.63,f,5,3,39,15,0.22,-0.59,-0.37,136.57142857142858,14.428571428571416,3,1149
39399191,302638833,0,100.0,f,t,f,8,2,3.0,5.0,180.0,30.0,1125.0,0,4.5,4.5,4.54,4.83,4.75,4.79,4.38,t,1,0.68,f,1,2,39,30,-0.7,1.03,0.33000000000000007,147.53333333333333,32.46666666666667,3,1146
39467892,54812088,100,100.0,f,t,t,14,3,5.0,8.0,527.0,2.6,365.0,14,4.63,4.87,4.76,4.85,4.78,5.0,4.54,t,49,1.35,f,5,2,38,16,-0.38,-0.49,-0.87,220.89473684210526,306.10526315789474,3,2515
39467894,54812088,100,100.0,f,t,t,6,2.5,2.0,3.0,238.0,2.6,365.0,12,4.69,4.7,4.76,4.72,4.8,4.8,4.63,t,49,1.61,f,5,2,40,18,-0.26,-0.27,-0.53,186.84,51.16,3,2515
39475710,13034648,0,0.0,f,t,t,8,2,3.0,5.0,239.0,2.1,1125.0,25,4.82,4.87,4.7,4.81,4.9,4.88,4.82,f,1,1.93,f,1,3,31,5,-0.11,-1.67,-1.78,208.0,31.0,3,3191
39479972,303264614,100,95.0,f,t,f,4,1,1.0,1.0,130.0,2.0,1125.0,0,4.83,4.87,4.91,5.0,5.0,5.0,4.7,t,1,0.66,f,5,2,25,30,-0.71,1.03,0.32000000000000006,155.72413793103448,-25.724137931034477,3,1143
39483019,256460775,100,100.0,t,t,f,3,1,1.0,3.0,115.0,4.0,1125.0,10,4.88,4.95,4.86,4.98,4.98,4.89,4.88,f,1,1.84,f,5,2,42,20,-0.15,-0.05,-0.2,147.11111111111111,-32.111111111111114,3,1328
39488399,170418406,0,100.0,f,t,t,1,1,1.0,1.0,90.0,30.0,30.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,0.03,t,1,2,28,30,-1.01,1.03,0.020000000000000018,151.3846153846154,-61.38461538461539,2,1772
39533006,9412057,100,100.0,t,t,t,2,1,,1.0,110.0,2.0,1125.0,0,4.76,4.72,4.8,5.0,4.92,4.96,4.72,t,1,1.52,f,5,2,31,30,-0.3,1.03,0.73,233.01694915254237,-123.01694915254237,2,3339
39561422,4123883,100,100.0,t,t,t,2,1,1.0,1.0,141.0,2.0,1125.0,6,4.98,5.0,4.95,4.99,5.0,4.93,4.96,f,1,5.68,f,5,2,46,24,1.67,0.38,2.05,140.8095238095238,0.190476190476204,3,3676
39676926,10623727,100,99.0,t,t,t,4,1,1.0,1.0,149.0,2.0,1125.0,15,4.85,4.92,4.95,4.94,4.94,4.91,4.81,f,2,2.46,f,5,3,34,15,0.14,-0.59,-0.44999999999999996,237.86046511627907,-88.86046511627907,3,3278
39698460,10974920,100,100.0,t,t,t,4,2,2.0,2.0,180.0,3.0,1125.0,4,4.82,4.93,4.63,4.96,4.97,4.6,4.81,f,1,1.97,f,5,2,44,26,-0.09,0.59,0.5,124.63636363636364,55.36363636363636,3,3259
39728889,88020855,100,100.0,t,t,t,6,1,2.0,3.0,164.0,4.1,1125.0,26,4.92,4.9,4.94,5.0,5.0,4.82,4.84,f,3,1.47,f,5,2,57,4,-0.33,-1.78,-2.11,191.86666666666667,-27.866666666666674,3,2314
39747458,305497504,0,100.0,f,t,t,2,1,,2.0,105.0,30.0,1125.0,17,4.79,4.79,4.79,4.93,4.93,4.93,4.72,f,1,0.85,f,1,2,55,13,-0.62,-0.81,-1.4300000000000002,196.14285714285714,-91.14285714285714,3,1132
39799129,84988450,100,100.0,t,t,f,2,1,1.0,1.0,49.0,2.0,1125.0,3,4.79,4.86,4.86,4.86,4.9,4.76,4.83,t,1,0.87,f,5,2,45,27,-0.61,0.7,0.08999999999999997,126.5,-77.5,2,2329
39799154,54518454,100,98.0,t,t,t,4,1,1.0,1.0,305.0,2.4,1125.0,1,4.92,5.0,5.0,5.0,5.0,5.0,4.75,f,10,0.38,f,5,2,54,29,-0.84,0.92,0.08000000000000007,208.70652173913044,96.29347826086956,3,2518
39817809,306328906,100,88.0,f,t,t,8,2,5.0,6.0,479.0,3.0,90.0,11,4.95,4.86,4.95,4.9,4.95,4.95,5.0,f,1,0.63,f,5,1,33,19,-0.73,-0.16,-0.89,346.8157894736842,132.18421052631578,3,1129
39818131,2715103,100,98.0,t,t,t,2,1,1.0,1.0,126.0,2.0,30.0,16,4.89,4.9,4.99,4.97,4.99,4.92,4.77,f,1,2.32,t,4,2,39,14,0.08,-0.7,-0.62,143.57142857142858,-17.571428571428584,3,3818
39841667,39834464,100,90.0,f,t,t,2,1,1.0,1.0,103.0,30.0,1125.0,30,3.71,3.57,4.14,4.86,4.0,4.29,3.86,f,62,0.2,f,5,2,29,0,-0.93,-2.21,-3.14,226.22222222222223,-123.22222222222223,3,2687
39897579,98035103,100,100.0,t,t,t,4,1,2.0,2.0,146.0,2.0,1125.0,0,4.96,4.96,4.96,5.0,4.98,4.96,4.93,f,1,2.09,f,5,2,47,30,-0.03,1.03,1.0,227.8846153846154,-81.88461538461539,3,2253
39907322,70996371,100,88.0,f,t,f,5,1,2.0,3.0,150.0,2.0,1125.0,5,4.97,4.97,4.9,4.9,4.97,4.87,4.93,f,3,4.57,f,5,2,53,25,1.14,0.49,1.63,144.15384615384616,5.84615384615384,3,2402
39923691,3870331,100,100.0,f,t,t,4,1,2.0,2.0,177.0,3.0,1125.0,8,5.0,4.8,4.4,5.0,5.0,5.0,4.8,f,1,1.83,f,5,2,14,22,-0.16,0.16,0.0,180.12820512820514,-3.1282051282051384,3,3704
39948923,98049500,100,100.0,t,t,t,2,0,1.0,1.0,195.0,1.0,86.3,19,4.72,4.78,4.79,4.88,4.89,4.84,4.68,t,7,7.16,t,5,2,29,11,2.37,-1.03,1.34,157.05882352941177,37.94117647058823,2,2253
39949477,98049500,100,100.0,t,t,t,2,1,1.0,1.0,235.0,1.0,86.0,20,4.68,4.72,4.87,4.83,4.89,4.84,4.57,t,7,4.65,t,5,2,32,10,1.18,-1.13,0.050000000000000044,147.6153846153846,87.38461538461539,2,2253
39949647,98049500,100,100.0,t,t,t,3,0,1.0,2.0,226.0,1.0,86.3,15,4.72,4.94,4.89,4.72,4.94,5.0,4.72,t,7,0.52,t,5,2,21,15,-0.78,-0.59,-1.37,133.97674418604652,92.02325581395348,2,2253
39949725,98049500,100,100.0,t,t,t,1,0,1.0,1.0,189.0,1.0,86.3,18,4.9,4.89,4.91,4.93,4.93,4.97,4.74,t,7,2.09,t,5,2,27,12,-0.03,-0.92,-0.9500000000000001,134.4,54.599999999999994,2,2253
39950187,98049500,100,100.0,t,t,t,3,0,1.0,2.0,212.0,1.0,86.3,14,4.72,4.79,4.78,4.77,4.79,4.88,4.64,t,7,2.49,t,5,2,29,16,0.16,-0.49,-0.32999999999999996,140.60526315789474,71.39473684210526,2,2253
39975983,39834464,100,90.0,f,t,t,2,1,1.0,1.0,135.0,30.0,1125.0,30,,,,,,,,f,62,0.0,f,5,2,29,0,-1.02,-2.21,-3.23,236.0,-101.0,3,2687
39976966,39834464,100,90.0,f,t,t,6,2,3.0,4.0,229.0,30.0,1125.0,30,4.0,4.25,4.5,4.75,5.0,4.5,4.0,t,62,0.15,f,5,2,33,0,-0.95,-2.21,-3.16,231.17241379310346,-2.172413793103459,3,2687
39977257,39834464,100,90.0,f,t,t,4,1,2.0,3.0,118.0,30.0,365.0,25,4.27,4.4,4.73,4.87,4.6,4.87,4.33,f,62,0.46,f,5,2,28,5,-0.81,-1.67,-2.48,236.0,-118.0,3,2687
39984403,25407483,100,73.0,t,t,t,4,1,2.0,2.0,300.0,3.5,980.7,11,4.89,4.94,4.78,4.94,5.0,5.0,4.72,f,2,0.58,f,4,2,62,19,-0.75,-0.16,-0.91,194.74193548387098,105.25806451612902,3,2897
40011876,39834464,100,90.0,f,t,t,6,2,3.0,4.0,252.0,30.0,1125.0,30,3.67,4.33,4.0,5.0,5.0,5.0,4.0,f,62,0.09,f,5,2,29,0,-0.98,-2.21,-3.19,227.96666666666667,24.03333333333333,3,2687
40012103,39834464,100,90.0,f,t,t,4,1,2.0,2.0,163.0,30.0,1125.0,30,3.0,4.5,3.0,5.0,4.0,5.0,3.5,t,62,0.06,f,5,2,30,0,-1.0,-2.21,-3.21,228.83783783783784,-65.83783783783784,3,2687
40094089,3198637,100,96.0,t,t,t,6,1,3.0,3.0,289.0,3.0,1125.0,0,4.82,4.89,4.74,5.0,4.95,4.84,4.89,f,1,1.42,f,5,2,46,30,-0.35,1.03,0.68,129.375,159.625,3,3771
40117589,17940075,100,100.0,t,t,t,2,1,1.0,1.0,155.0,1.1,1125.0,9,,,,,,,,f,1,0.0,f,5,2,51,21,-1.02,0.05,-0.97,228.925,-73.92500000000001,3,3070
40135417,309736353,100,94.0,f,t,f,6,2.5,3.0,3.0,353.0,2.0,1125.0,17,5.0,5.0,4.9,5.0,5.0,5.0,4.9,f,1,0.31,f,4,2,31,13,-0.88,-0.81,-1.69,176.0625,176.9375,3,1116
40152140,427090368,0,0.0,f,t,f,2,1,1.0,1.0,92.0,3.0,1125.0,17,4.84,4.81,4.99,4.96,4.96,4.77,4.78,f,1,2.35,f,1,1,27,13,0.09,-0.81,-0.7200000000000001,122.0909090909091,-30.090909090909093,3,419
40154230,10796075,100,100.0,t,t,t,8,2,4.0,4.0,194.0,2.0,1125.0,7,4.87,4.92,4.94,4.91,4.98,4.86,4.91,f,1,3.6,f,5,2,66,23,0.68,0.27,0.9500000000000001,167.55,26.44999999999999,3,3268
