id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,license_tf,response_time_num,host_verifications_num,amenities_num,pop_past,pop_future,popularity,relative_meanprice,relative_price,type_num,host_location_tf,host_duration,cluster_id
48629485,75897682,0,100.0,f,t,t,4,1.0,1.0,3.0,110.0,2.0,1125.0,5.0,4.96,5.0,5.0,5.0,5.0,4.83,t,1,t,1,3,44,-0.27,1.03,0.76,181.76470588235293,-71.76470588235293,3,t,2374,0
48630038,62984756,100,98.0,t,t,t,2,1.0,1.0,1.0,115.0,30.0,360.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,f,1,f,5,1,45,-0.84,1.03,0.19,194.07692307692307,-79.07692307692307,3,f,2457,0
48634798,299224265,100,98.0,f,t,t,16,2.0,4.0,9.0,173.0,3.7,365.0,4.54,4.63,4.63,4.88,4.96,4.88,4.63,f,5,t,5,2,39,-0.38,-1.35,-1.73,214.46153846153845,-41.46153846153845,3,t,1161,0
48642000,390273010,100,99.0,t,t,t,5,1.0,0.0,4.0,133.0,2.0,28.0,5.0,4.99,5.0,5.0,5.0,4.98,4.96,t,1,t,5,2,65,2.13,0.92,3.05,165.45454545454547,-32.45454545454547,3,t,647,0
48643791,99932610,100,100.0,f,t,t,4,1.0,1.0,2.0,117.0,30.0,1125.0,4.91,5.0,4.55,4.91,5.0,5.0,4.82,t,29,f,5,2,34,-0.72,-1.67,-2.39,196.01818181818183,-79.01818181818183,3,t,2241,0
48648691,383875985,100,100.0,t,t,f,4,2.5,2.0,2.0,271.0,2.0,1125.0,4.96,4.95,5.0,4.8,4.93,5.0,4.86,f,1,t,5,2,54,0.55,0.7,1.25,217.77272727272728,53.22727272727272,3,f,694,1
48664932,209142715,100,99.0,f,t,t,8,1.0,3.0,4.0,217.0,1.0,1125.0,4.43,4.36,4.71,4.71,4.79,4.57,4.5,t,4,t,5,2,44,-0.6,1.03,0.43,197.21052631578948,19.78947368421052,3,t,1576,0
48684444,3074414,94,95.0,f,t,t,2,1.0,1.0,1.0,110.0,2.0,180.0,4.25,4.0,3.75,5.0,3.5,5.0,4.25,f,115,t,4,2,42,-0.91,0.81,-0.0999999999999999,120.39583333333331,-10.395833333333329,3,t,3783,0
48684543,3074414,94,95.0,f,t,t,2,1.0,0.0,1.0,117.0,1.0,1125.0,4.38,4.68,4.55,4.7,4.68,4.8,4.48,t,115,t,4,2,34,0.06,-0.27,-0.21,117.58823529411764,-0.5882352941176521,3,t,3783,0
48684962,44468083,100,100.0,f,t,t,11,2.0,4.0,6.0,174.0,2.0,1125.0,4.64,4.68,4.64,4.91,4.81,4.6,4.51,t,1,t,5,1,24,0.22,0.59,0.8099999999999999,178.11111111111111,-4.111111111111114,3,t,2636,0
48700287,68454593,100,100.0,t,t,t,5,1.0,3.0,3.0,70.0,30.0,1113.2,4.83,5.0,4.67,5.0,5.0,5.0,5.0,t,1,f,5,3,44,-0.85,1.03,0.18,141.64705882352942,-71.64705882352942,3,t,2418,0
48708466,107434423,100,97.0,f,t,t,2,1.0,0.0,1.0,122.0,700.4,1125.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,t,369,f,5,3,25,-0.99,1.03,0.04,184.6,-62.6,3,f,2180,0
48714803,1729224,100,97.0,t,t,t,2,1.0,1.0,1.0,177.0,2.0,1125.0,4.92,4.97,4.92,5.0,4.96,4.93,4.89,f,5,t,5,2,52,1.01,0.05,1.06,194.625,-17.625,3,t,3951,0
48714907,1729224,100,97.0,t,t,t,4,2.5,2.0,2.0,358.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,5,t,5,2,60,-0.71,0.27,-0.4399999999999999,194.625,163.375,3,t,3951,1
48727524,107434423,100,97.0,f,t,t,2,1.0,0.0,1.0,120.0,706.6,1125.0,,,,,,,,t,369,f,5,3,25,-1.02,1.03,0.01,186.84761904761905,-66.84761904761905,3,f,2180,0
48727590,107434423,100,97.0,f,t,t,2,1.0,0.0,1.0,109.0,710.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,369,f,5,3,25,-0.97,0.49,-0.48,186.84761904761905,-77.84761904761905,3,f,2180,0
48727595,107434423,100,97.0,f,t,t,2,1.0,0.0,1.0,120.0,703.3,1125.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,t,369,f,5,3,25,-0.98,1.03,0.05,186.84761904761905,-66.84761904761905,3,f,2180,0
48739960,56784852,100,100.0,t,t,t,6,1.0,1.0,3.0,301.0,1.3,1125.0,4.97,4.93,4.94,4.93,4.97,4.99,4.93,f,4,t,5,3,71,2.94,0.16,3.1,228.05555555555557,72.94444444444446,3,t,2500,1
48741249,373303,50,50.0,f,t,t,2,1.0,1.0,1.0,95.0,30.0,90.0,5.0,4.88,4.88,5.0,4.88,5.0,4.88,f,1,f,3,3,39,-0.8,-0.16,-0.96,146.44444444444446,-51.44444444444446,3,t,4325,0
48774007,16373615,100,100.0,t,t,t,4,1.0,2.0,2.0,214.0,2.0,1125.0,4.97,5.0,5.0,5.0,4.97,4.97,4.91,t,1,t,5,2,36,1.1,0.7,1.8,188.70967741935485,25.290322580645157,3,t,3106,0
48801916,107434423,100,97.0,f,t,t,2,1.0,0.0,1.0,124.0,710.0,1125.0,,,,,,,,t,369,f,5,3,25,-1.02,1.03,0.01,184.5809523809524,-60.58095238095237,3,f,2180,0
48801924,107434423,100,97.0,f,t,t,2,1.0,0.0,1.0,112.0,702.1,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,369,f,5,3,25,-1.0,1.03,0.03,184.5809523809524,-72.58095238095237,3,f,2180,0
48804710,80333752,100,100.0,t,t,t,4,1.0,1.0,2.0,199.0,2.1,1125.0,4.93,4.93,4.95,4.94,4.98,5.0,4.74,f,21,t,5,2,54,1.18,-1.13,0.05,200.52105263157893,-1.5210526315789537,3,t,2352,0
48806775,80333752,100,100.0,t,t,t,6,2.0,2.0,4.0,292.0,2.1,1125.0,4.9,4.88,4.85,4.78,4.9,4.98,4.83,f,21,t,5,2,59,1.14,-1.35,-0.2100000000000002,208.49295774647888,83.50704225352112,3,t,2352,1
48821508,107434423,100,97.0,f,t,t,2,1.0,0.0,1.0,121.0,682.9,1125.0,4.5,4.5,4.0,4.5,5.0,5.0,3.0,t,369,f,5,3,25,-0.95,-0.27,-1.22,184.3428571428572,-63.34285714285716,3,f,2180,0
48826380,80333752,100,100.0,t,t,t,6,1.0,2.0,3.0,246.0,2.1,1125.0,4.72,4.82,4.75,4.9,4.92,4.88,4.63,f,21,t,5,2,54,0.55,-1.67,-1.12,198.02463054187191,47.975369458128085,3,t,2352,1
48842246,107434423,100,97.0,f,t,t,2,1.0,0.0,1.0,105.0,710.0,1125.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,t,369,f,5,3,25,-0.95,-0.7,-1.65,185.47619047619048,-80.47619047619048,3,f,2180,0
48842347,107434423,100,97.0,f,t,t,2,1.0,0.0,1.0,121.0,710.0,1125.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,t,369,f,5,3,25,-0.92,1.03,0.1099999999999999,185.47619047619048,-64.47619047619048,3,f,2180,0
48853448,23165254,100,98.0,f,t,t,8,2.0,2.0,6.0,343.0,1.0,365.0,4.51,4.61,4.7,4.32,4.47,4.95,4.37,t,10,f,5,3,35,0.52,1.03,1.55,218.79289940828403,124.20710059171596,3,t,2958,1
48884001,21506921,100,93.0,t,t,t,2,1.0,1.0,1.0,91.0,1.3,1125.0,4.9,4.97,4.94,4.96,4.94,4.73,4.89,t,1,t,5,2,36,0.85,0.05,0.9,151.71428571428572,-60.71428571428572,2,t,2999,0
48885706,185368272,100,95.0,t,t,t,5,2.5,3.0,4.0,329.0,2.0,1125.0,4.9,4.95,5.0,4.9,4.95,4.9,4.76,f,3,t,5,2,32,-0.42,0.92,0.5,152.1818181818182,176.8181818181818,3,t,1690,1
48900814,30832,100,100.0,t,t,t,6,2.0,2.0,3.0,354.0,3.0,1125.0,4.88,4.86,4.88,4.94,4.95,4.83,4.78,t,3,t,5,2,56,1.11,0.38,1.4900000000000002,197.5,156.5,3,t,4865,1
48905751,194726811,100,97.0,t,t,t,10,2.0,5.0,5.0,200.0,30.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,f,5,2,44,-0.92,0.49,-0.43,177.15151515151516,22.848484848484844,3,t,1639,0
48915924,8009691,100,100.0,f,t,t,6,3.0,3.0,3.0,250.0,3.0,365.0,4.64,4.61,4.86,4.89,4.75,4.89,4.61,f,18,t,5,2,36,-0.28,0.16,-0.12,183.93103448275863,66.06896551724137,3,t,3407,1
48917940,19075004,100,94.0,f,t,t,5,1.0,2.0,2.0,205.0,3.0,1125.0,4.97,5.0,5.0,5.0,4.94,4.94,4.89,f,1,t,5,2,46,0.03,0.7,0.73,292.5,-87.5,3,t,3052,0
48933171,6726676,100,100.0,f,t,t,4,1.0,2.0,3.0,138.0,1.0,1125.0,4.71,4.74,4.69,4.91,4.91,4.91,4.6,t,1,t,5,3,60,0.09,1.03,1.12,231.6,-93.6,3,t,3472,0
48956729,22698184,100,100.0,t,t,t,4,1.0,1.0,1.0,101.0,1.0,1125.0,4.93,4.97,4.97,4.98,4.96,4.81,4.87,f,1,t,5,2,48,1.67,-0.59,1.08,113.92857142857144,-12.92857142857143,3,t,2970,0
48982170,97862069,100,81.0,t,t,t,4,1.0,2.0,3.0,159.0,5.0,1125.0,4.86,4.71,4.86,4.79,4.93,4.64,4.79,t,1,t,5,2,70,-0.64,-1.89,-2.53,280.1666666666667,-121.16666666666669,3,f,2253,0
49002486,5761720,100,100.0,t,t,t,2,1.0,1.0,1.0,136.0,2.0,31.0,4.82,4.93,4.96,4.93,4.96,4.93,4.89,f,1,f,5,2,48,-0.16,0.27,0.11,177.28571428571428,-41.28571428571428,3,t,3532,0
49011550,116740214,98,97.0,t,t,t,4,1.0,2.0,2.0,143.0,2.3,1125.0,4.97,4.95,4.98,4.95,4.98,4.75,4.93,f,8,t,5,3,49,1.4,-0.38,1.02,166.71428571428572,-23.71428571428572,3,t,2118,0
49030370,225461966,100,100.0,t,t,t,5,1.0,2.0,3.0,232.0,2.0,1125.0,4.97,5.0,5.0,5.0,5.0,4.91,4.94,t,1,t,5,2,43,-0.09,-0.38,-0.47,189.9047619047619,42.0952380952381,3,t,1484,1
49032590,99932610,100,100.0,f,t,t,4,1.0,0.0,1.0,112.0,30.0,1125.0,4.75,5.0,4.75,4.75,5.0,4.0,4.5,t,29,f,5,2,35,-0.88,-1.03,-1.91,134.23529411764707,-22.235294117647072,3,t,2241,0
49060073,39834464,100,90.0,f,t,t,4,1.0,1.0,3.0,92.0,30.0,365.0,,,,,,,,t,62,t,5,2,32,-1.02,-2.21,-3.23,163.109375,-71.109375,3,t,2687,0
49060079,39834464,100,90.0,f,t,t,4,1.0,1.0,3.0,73.0,30.0,365.0,,,,,,,,t,62,f,5,2,33,-1.02,-2.21,-3.23,169.7846153846154,-96.7846153846154,3,t,2687,0
49113608,375166113,75,44.0,f,t,f,6,1.5,3.0,5.0,499.0,3.1,31.0,4.86,4.79,4.93,5.0,4.93,5.0,4.86,f,1,t,3,1,56,-0.59,1.03,0.44,222.16,276.84000000000003,3,t,755,1
49113826,188538325,100,100.0,t,t,t,8,2.0,4.0,4.0,309.0,3.0,1125.0,4.87,4.93,5.0,4.93,4.93,4.6,4.8,f,2,t,5,2,50,-0.55,-0.27,-0.8200000000000001,191.3571428571429,117.64285714285714,3,t,1672,1
49154057,12913415,100,98.0,t,t,f,4,1.0,2.0,3.0,285.0,3.0,1125.0,4.95,4.86,5.0,5.0,4.95,5.0,4.95,f,2,t,5,2,23,-0.38,-0.05,-0.43,276.6923076923077,8.30769230769232,3,t,3194,1
49169308,90647253,100,60.0,f,t,t,4,1.5,1.0,2.0,280.0,30.0,1125.0,4.7,4.8,4.3,4.9,4.7,5.0,4.6,f,1,t,4,1,41,-0.67,-0.81,-1.48,223.42,56.58000000000001,3,t,2300,1
49169316,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,241.0,710.0,1125.0,,,,,,,,t,369,f,5,3,29,-1.02,-0.16,-1.18,199.1095890410959,41.89041095890411,3,f,2180,1
49173794,106551502,100,100.0,t,t,t,4,1.0,2.0,2.0,129.0,2.0,1125.0,4.9,4.96,4.91,4.99,5.0,4.97,4.9,t,1,t,5,2,34,1.18,0.38,1.56,365.73333333333335,-236.73333333333332,3,t,2189,0
49177771,20439734,100,94.0,f,t,t,2,1.5,1.0,1.0,114.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,t,5,3,47,-0.39,-0.16,-0.55,152.45454545454547,-38.45454545454547,2,t,3026,0
49180387,362445220,100,100.0,f,t,t,6,2.5,4.0,4.0,236.0,2.0,1125.0,4.88,4.88,4.83,4.96,5.0,4.79,4.88,f,1,t,5,2,53,0.35,0.16,0.51,174.74193548387098,61.25806451612903,3,f,843,1
49196210,7506078,100,97.0,t,t,t,4,1.5,3.0,3.0,243.0,2.6,120.0,4.85,4.94,4.89,4.94,4.98,4.96,4.79,f,2,t,5,2,40,0.49,-0.05,0.44,187.3846153846154,55.61538461538461,3,t,3430,1
49202754,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,302.0,730.0,1125.0,,,,,,,,t,369,f,5,3,30,-1.02,1.03,0.01,198.5068493150685,103.49315068493148,3,f,2180,1
49202931,3074414,94,95.0,f,t,t,4,1.0,1.0,2.0,122.0,2.0,1125.0,4.0,4.0,3.89,4.56,4.33,4.56,4.0,f,115,t,4,2,39,-0.76,-1.57,-2.33,129.07692307692307,-7.076923076923066,3,t,3783,0
49203012,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,302.0,710.0,1125.0,,,,,,,,t,369,f,5,3,28,-1.02,1.03,0.01,198.24657534246572,103.75342465753424,3,f,2180,1
49206176,4730169,100,100.0,t,t,t,4,1.0,1.0,3.0,124.0,3.9,1125.0,4.81,4.84,4.84,4.81,4.98,4.89,4.77,f,14,t,5,2,36,0.55,-1.13,-0.5799999999999998,154.24137931034485,-30.241379310344826,3,t,3610,0
49209662,396946288,0,100.0,t,t,t,4,1.0,1.0,2.0,139.0,3.0,1125.0,4.77,4.82,4.91,4.86,4.86,5.0,4.82,t,6,f,1,2,15,-0.42,1.03,0.6100000000000001,213.0196078431373,-74.01960784313727,2,f,600,0
49219256,1608733,0,61.0,f,t,t,2,1.0,1.0,1.0,127.0,1.0,29.0,4.71,4.82,4.81,4.74,4.84,4.69,4.74,f,17,f,1,2,26,0.7,-1.13,-0.4299999999999999,152.5,-25.5,2,f,3977,0
49251550,1608733,0,61.0,f,t,t,2,1.0,1.0,1.0,125.0,2.0,29.0,4.56,4.77,4.67,4.59,4.62,4.62,4.56,f,17,f,1,2,26,0.08,-1.57,-1.49,152.5,-27.5,2,f,3977,0
49254280,3074414,94,95.0,f,t,t,3,1.0,1.0,1.0,105.0,30.0,1125.0,4.08,4.25,3.42,4.5,3.67,5.0,3.67,f,115,t,4,2,32,-0.67,-0.7,-1.37,144.05,-39.05000000000001,3,t,3783,0
49262712,158764973,100,100.0,t,t,t,2,1.0,1.0,1.0,62.0,1.0,1125.0,4.76,4.85,4.68,4.86,4.76,4.85,4.8,t,3,t,5,2,37,1.41,0.27,1.68,203.76666666666668,-141.76666666666668,2,t,1847,0
49263829,1608733,0,61.0,f,t,t,4,1.0,2.0,2.0,183.0,1.0,29.0,4.53,4.68,4.71,4.61,4.68,4.71,4.53,f,17,f,1,2,28,0.06,-1.24,-1.18,151.65384615384616,31.34615384615384,2,f,3977,0
49290022,31187125,98,100.0,t,t,t,2,1.0,0.0,1.0,143.0,1.0,365.0,4.87,4.89,4.91,4.89,4.87,4.93,4.78,t,4,t,5,2,20,2.18,-0.16,2.02,186.4,-43.400000000000006,3,t,2792,0
49300280,1608733,0,61.0,f,t,t,2,1.0,1.0,1.0,127.0,1.0,1125.0,4.66,4.68,4.64,4.68,4.77,4.77,4.48,f,17,f,1,2,29,0.23,-0.81,-0.5800000000000001,149.4814814814815,-22.48148148148149,2,f,3977,0
49300715,1608733,0,61.0,f,t,t,2,1.0,1.0,1.0,139.0,1.0,1125.0,4.45,4.63,4.69,4.53,4.55,4.61,4.33,f,17,f,1,2,27,0.42,-2.0,-1.58,138.24137931034485,0.7586206896551744,2,f,3977,0
49316920,242754149,100,93.0,t,t,f,3,1.0,2.0,2.0,208.0,3.0,21.0,4.98,5.0,5.0,5.0,5.0,4.93,4.73,f,1,t,4,2,56,0.15,-0.38,-0.23,122.0,86.0,3,f,1392,1
49320459,1452570,100,86.0,f,t,t,3,1.0,2.0,2.0,156.0,20.6,229.3,4.92,4.83,5.0,5.0,4.92,4.92,4.83,f,4,t,5,2,50,-0.65,-1.35,-2.0,160.84615384615384,-4.84615384615384,3,f,4024,0
49345319,1608733,0,61.0,f,t,t,2,1.0,1.0,1.0,133.0,1.0,1125.0,4.78,4.87,4.74,4.74,4.89,4.87,4.78,f,17,f,1,2,26,0.25,-1.67,-1.42,138.24137931034485,-5.241379310344826,2,f,3977,0
49354000,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,198.0,708.4,1125.0,,,,,,,,t,369,f,5,3,28,-1.02,1.03,0.01,178.84848484848484,19.15151515151516,3,f,2180,0
49358755,19304546,100,46.0,t,t,t,1,1.5,1.0,1.0,65.0,30.0,90.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,f,4,2,46,-0.93,1.03,0.0999999999999999,130.25,-65.25,2,t,3048,0
49375797,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,229.0,706.8,1125.0,,,,,,,,t,369,f,5,3,28,-1.02,1.03,0.01,179.8939393939394,49.1060606060606,3,f,2180,1
49381773,19304546,100,46.0,t,t,t,1,1.5,1.0,1.0,80.0,5.0,90.0,5.0,5.0,5.0,5.0,5.0,4.89,5.0,f,2,t,4,2,49,-0.76,1.03,0.27,152.95454545454547,-72.95454545454547,2,t,3048,0
49403667,23160576,100,100.0,t,t,t,4,1.0,1.0,2.0,177.0,11.6,1125.0,4.96,4.94,5.0,5.0,5.0,4.92,4.87,t,1,t,5,2,57,0.48,-0.05,0.43,263.3333333333333,-86.33333333333331,3,t,2958,0
49405256,31213996,100,100.0,t,t,t,4,1.0,1.0,1.0,99.0,3.0,1125.0,4.78,4.82,4.82,4.9,4.92,4.8,4.85,t,1,t,5,2,35,0.69,-0.59,0.0999999999999999,179.44,-80.44,3,t,2792,0
49409055,107076441,100,100.0,t,t,t,11,3.0,5.0,6.0,317.0,4.2,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,4.88,f,3,t,5,2,56,-0.77,-0.59,-1.36,173.97674418604652,143.02325581395348,3,t,2184,1
49447838,374079147,100,99.0,t,t,t,6,2.0,2.0,3.0,450.0,3.0,649.3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,t,5,2,55,1.17,0.05,1.22,230.271186440678,219.728813559322,3,f,764,1
49450601,22060525,93,100.0,t,t,t,3,1.0,1.0,2.0,225.0,2.0,1125.0,4.99,4.96,4.99,5.0,4.99,4.99,4.9,t,2,t,5,2,46,1.48,0.16,1.64,175.62857142857143,49.37142857142857,3,t,2986,1
49485759,328814696,33,83.0,f,t,t,2,1.0,0.0,,95.0,30.0,1125.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,t,1,f,2,2,29,-0.98,1.03,0.05,160.76470588235293,-65.76470588235293,3,t,1052,0
49488963,66580878,100,100.0,t,t,t,13,4.5,5.0,8.0,438.0,2.3,1125.0,5.0,5.0,4.94,4.88,5.0,5.0,5.0,t,1,t,5,2,64,-0.46,-0.05,-0.51,337.3333333333333,100.66666666666669,3,t,2430,1
49492181,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,223.0,702.1,1125.0,,,,,,,,t,369,f,5,3,26,-1.02,0.49,-0.53,234.1358024691358,-11.135802469135797,3,f,2180,0
49492197,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,159.0,701.2,1125.0,,,,,,,,t,369,f,5,3,27,-1.02,-2.0,-3.02,220.0,-61.0,3,f,2180,0
49492225,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,228.0,699.4,1125.0,,,,,,,,t,369,f,5,3,26,-1.02,1.03,0.01,220.0,8.0,3,f,2180,0
49495316,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,232.0,705.2,1125.0,,,,,,,,t,369,f,5,3,27,-1.02,1.03,0.01,220.0,12.0,3,f,2180,0
49497372,398313796,100,100.0,t,t,t,5,1.5,2.0,2.0,272.0,2.0,1125.0,4.97,4.98,4.98,4.98,5.0,5.0,4.95,t,1,t,5,2,76,0.71,-0.7,0.01,204.4375,67.5625,3,f,591,1
49504062,64063733,0,0.0,f,t,t,6,1.0,1.0,3.0,102.0,2.2,1125.0,4.89,4.94,4.94,5.0,5.0,4.83,4.8,f,1,t,1,2,35,0.02,-0.59,-0.57,119.0,-17.0,3,f,2449,0
49513521,252665253,100,96.0,t,t,t,2,1.0,0.0,1.0,200.0,2.9,828.9,5.0,5.0,5.0,4.98,5.0,4.94,4.98,f,1,t,4,2,55,0.44,1.03,1.47,162.6,37.400000000000006,3,t,1344,0
49518078,20045771,100,100.0,t,t,t,4,1.0,1.0,3.0,129.0,2.0,1125.0,4.98,4.95,5.0,4.98,4.98,4.91,4.85,f,1,t,5,2,57,0.97,0.49,1.46,141.36666666666667,-12.366666666666674,3,t,3034,0
49522550,3074414,94,95.0,f,t,t,4,1.0,0.0,2.0,106.0,2.0,1125.0,4.0,3.83,4.0,4.67,4.67,4.83,4.17,f,115,t,4,2,14,-0.78,-1.57,-2.35,119.66176470588236,-13.661764705882348,3,t,3783,0
49522680,3074414,94,95.0,f,t,t,4,1.0,0.0,2.0,95.0,1.0,1125.0,4.86,5.0,5.0,5.0,5.0,5.0,4.57,f,115,t,4,2,25,-0.79,0.92,0.13,124.54716981132076,-29.54716981132076,3,t,3783,0
49527497,131000753,100,100.0,t,t,t,12,3.5,5.0,12.0,500.0,1.3,1125.0,4.75,4.69,4.69,4.92,4.92,4.8,4.69,t,3,t,5,2,92,0.8,-0.92,-0.12,182.44444444444449,317.55555555555554,3,t,2026,1
49531122,100208194,99,100.0,t,t,t,3,1.0,1.0,1.0,156.0,2.8,1125.0,4.87,4.94,4.78,4.93,4.89,4.94,4.69,t,6,t,5,2,52,2.03,-0.05,1.98,136.3846153846154,19.615384615384613,3,t,2239,0
49531849,100208194,99,100.0,t,t,t,3,1.0,1.0,1.0,164.0,2.8,1125.0,4.7,4.89,4.61,4.8,4.66,4.92,4.53,t,6,t,5,2,52,1.07,-0.7,0.3700000000000001,137.94117647058823,26.058823529411768,3,t,2239,0
49534257,1608733,0,61.0,f,t,t,2,1.0,1.0,1.0,138.0,1.0,1125.0,4.47,4.6,4.45,4.49,4.7,4.75,4.38,f,17,f,1,2,29,0.49,-2.0,-1.51,133.33333333333334,4.666666666666657,2,f,3977,0
49536097,1608733,0,61.0,f,t,t,2,1.0,1.0,1.0,120.0,1.0,1125.0,4.65,4.79,4.69,4.71,4.71,4.58,4.71,f,17,f,1,2,26,0.35,-0.49,-0.14,133.33333333333334,-13.333333333333345,2,f,3977,0
49536295,1608733,0,61.0,f,t,t,2,1.0,1.0,1.0,129.0,1.0,1125.0,4.69,4.65,4.71,4.77,4.92,4.85,4.67,f,17,f,1,2,26,0.36,-1.03,-0.67,133.33333333333334,-4.333333333333343,2,f,3977,0
49536544,1608733,0,61.0,f,t,t,4,1.0,1.0,2.0,131.0,1.0,1125.0,4.53,4.68,4.5,4.76,4.65,4.71,4.56,f,17,f,1,2,27,0.02,-1.46,-1.44,151.76470588235293,-20.764705882352928,2,f,3977,0
49545660,58936064,100,91.0,t,t,t,2,1.0,1.0,1.0,175.0,2.0,7.0,5.0,4.86,5.0,5.0,5.0,4.86,5.0,f,1,t,5,2,48,-0.79,-0.27,-1.06,162.9090909090909,12.090909090909092,3,t,2485,0
49548869,132896815,100,97.0,t,t,t,4,1.0,1.0,2.0,223.0,2.0,1125.0,4.98,4.99,4.99,4.98,4.99,4.94,4.85,t,1,t,5,2,43,1.43,0.59,2.02,209.88571428571427,13.114285714285728,3,t,2013,0
49552731,399759096,100,100.0,t,t,t,3,1.0,1.0,2.0,88.0,1.0,1125.0,4.97,4.93,4.96,4.96,4.99,4.91,4.93,f,4,t,5,2,33,2.03,0.27,2.3,189.1833333333333,-101.18333333333334,2,f,581,0
49567606,357277,100,100.0,t,t,t,3,1.0,2.0,2.0,228.0,3.0,1125.0,4.95,5.0,5.0,5.0,4.95,5.0,4.89,f,1,t,4,3,48,-0.28,1.03,0.75,174.35294117647058,53.64705882352942,3,t,4335,1
49572155,298721073,100,100.0,t,t,t,4,2.0,2.0,2.0,176.0,6.1,100.0,4.92,4.96,5.0,5.0,5.0,4.82,4.84,f,6,t,5,3,49,0.49,0.49,0.98,139.7826086956522,36.21739130434781,3,f,1163,0
49573435,23165079,100,82.0,t,t,t,8,2.0,3.0,4.0,479.0,3.4,1125.0,4.95,4.94,5.0,4.98,4.97,4.89,4.76,t,2,t,5,2,59,0.78,-1.24,-0.4599999999999999,152.78571428571428,326.2142857142857,3,t,2958,1
49574865,4874276,100,99.0,f,t,t,4,1.0,1.0,3.0,132.0,30.0,1125.0,4.75,4.93,4.75,4.77,4.81,4.91,4.88,f,9,t,5,2,51,0.74,1.03,1.77,207.71724137931037,-75.71724137931034,3,t,3598,0
49587954,1452570,100,86.0,f,t,t,6,2.0,4.0,4.0,495.0,3.0,13.0,4.86,5.0,5.0,5.0,4.86,4.71,4.57,f,4,t,5,2,68,-0.81,1.03,0.2199999999999999,159.53846153846155,335.46153846153845,3,f,4024,1
49589798,12584951,100,95.0,t,t,t,4,1.0,2.0,2.0,435.0,2.3,70.0,4.96,4.98,4.98,5.0,5.0,4.98,4.91,f,1,t,5,3,57,0.38,-1.35,-0.97,249.5,185.5,3,t,3205,1
49592590,30670258,0,0.0,f,t,f,4,1.0,1.0,2.0,105.0,2.4,1125.0,4.86,4.86,4.91,5.0,4.96,4.89,4.77,f,1,t,1,2,32,0.74,-0.27,0.47,159.3846153846154,-54.38461538461539,3,t,2801,0
49594062,59100690,100,100.0,t,t,t,2,1.0,1.0,1.0,96.0,2.0,1125.0,4.83,4.92,4.94,4.92,4.89,4.94,4.83,f,1,t,5,2,31,0.85,1.03,1.88,163.14814814814815,-67.14814814814815,2,t,2484,0
49598714,26107449,100,100.0,t,t,t,3,1.0,0.0,1.0,154.0,2.0,1125.0,4.87,4.98,4.91,4.94,4.97,4.97,4.82,f,1,t,5,2,45,1.76,0.38,2.14,189.93846153846152,-35.938461538461524,3,t,2882,0
49606606,182268086,100,72.0,f,t,t,8,2.0,3.0,4.0,230.0,3.0,1125.0,4.56,4.48,4.58,4.92,4.81,4.94,4.44,f,3,t,5,2,56,0.45,0.59,1.04,186.5,43.5,3,t,1707,1
49611456,80333752,100,100.0,t,t,t,4,1.0,1.0,2.0,199.0,2.1,1125.0,4.78,4.84,4.88,4.78,4.83,4.9,4.6,f,21,t,5,2,58,0.63,-1.57,-0.94,205.52,-6.52000000000001,3,t,2352,0
49615239,26334612,90,60.0,f,t,t,4,1.0,2.0,1.0,400.0,30.0,365.0,5.0,4.75,4.75,5.0,5.0,5.0,5.0,f,2,f,4,2,52,-0.58,1.03,0.45,199.625,200.375,3,t,2877,1
